order,feature,cell_type,gene,age_pearson,abs_corr,modality,source_mode,required_from_model
175,CD8_CTL__GNAI2,CD8_CTL,GNAI2,0.3708478838389397,0.3708478838389397,RNA,model_prediction,True
176,Transit.NK__JUNB,Transit.NK,JUNB,-0.3705872499955931,0.3705872499955931,RNA,model_prediction,True
177,cMono__TPPP3,cMono,TPPP3,0.370207150516757,0.370207150516757,RNA,model_prediction,True
178,cMono__ASAH1,cMono,ASAH1,-0.3699105482243014,0.3699105482243014,RNA,model_prediction,True
179,DC__TCF7,DC,TCF7,-0.3697801986718727,0.3697801986718727,RNA,model_prediction,True
180,DC__ARPC4,DC,ARPC4,0.3693923923107167,0.3693923923107167,RNA,model_prediction,True
181,DC__SRSF11,DC,SRSF11,-0.3693111367310968,0.3693111367310968,RNA,model_prediction,True
182,NKbright__EOMES,NKbright,EOMES,0.3692660462690473,0.3692660462690473,RNA,model_prediction,True
183,CD8_CTL__PIK3IP1,CD8_CTL,PIK3IP1,-0.369223180516247,0.369223180516247,RNA,model_prediction,True
184,CD8_CTL__CAMK4,CD8_CTL,CAMK4,-0.368420014696552,0.368420014696552,RNA,model_prediction,True
185,Naïve_B__ARHGAP30,Naïve_B,ARHGAP30,0.3683062198571514,0.3683062198571514,RNA,model_prediction,True
186,CD4_Naïve__C12orf57,CD4_Naïve,C12orf57,-0.3678436407935259,0.3678436407935259,RNA,model_prediction,True
187,DC__HIF1A,DC,HIF1A,-0.3678167817150395,0.3678167817150395,RNA,model_prediction,True
188,cMono__SRSF10,cMono,SRSF10,-0.3677052964722596,0.3677052964722596,RNA,model_prediction,True
189,CD4_Treg__SH3BGRL3,CD4_Treg,SH3BGRL3,0.3676041615066924,0.3676041615066924,RNA,model_prediction,True
190,DC__RHOG,DC,RHOG,0.3674355392622384,0.3674355392622384,RNA,model_prediction,True
191,DC__ACAP1,DC,ACAP1,-0.3671348447606358,0.3671348447606358,RNA,model_prediction,True
192,cMono__DDX39B,cMono,DDX39B,-0.366806163474902,0.366806163474902,RNA,model_prediction,True
193,cMono__DDX51,cMono,DDX51,-0.3661243779011713,0.3661243779011713,RNA,model_prediction,True
194,CD8_Tem__UBB,CD8_Tem,UBB,-0.3656873190799687,0.3656873190799687,RNA,model_prediction,True
195,cMono__BASP1,cMono,BASP1,-0.3654413771366512,0.3654413771366512,RNA,model_prediction,True
196,CD8_Tem__VAMP2,CD8_Tem,VAMP2,0.3654105602029384,0.3654105602029384,RNA,model_prediction,True
197,DC__SECTM1,DC,SECTM1,0.3653584549463929,0.3653584549463929,RNA,model_prediction,True
198,DC__CRIP1,DC,CRIP1,0.3652647911203141,0.3652647911203141,RNA,model_prediction,True
199,NKT__JUNB,NKT,JUNB,-0.3652087058705358,0.3652087058705358,RNA,model_prediction,True
200,CD4_Helper__SYNC,CD4_Helper,SYNC,0.36519004334158,0.36519004334158,RNA,model_prediction,True
201,CD8_CTL__RSL1D1,CD8_CTL,RSL1D1,-0.3651110693261853,0.3651110693261853,RNA,model_prediction,True
202,CD4_Tcm__PBXIP1,CD4_Tcm,PBXIP1,0.3650649816861006,0.3650649816861006,RNA,model_prediction,True
203,cMono__GNAI2,cMono,GNAI2,0.3647133096708752,0.3647133096708752,RNA,model_prediction,True
204,DC__DPH5,DC,DPH5,-0.3643668281397008,0.3643668281397008,RNA,model_prediction,True
205,CD4_Naïve__UQCRB,CD4_Naïve,UQCRB,-0.3641297451022972,0.3641297451022972,RNA,model_prediction,True
206,cMono__LRRN3,cMono,LRRN3,-0.3638598543481404,0.3638598543481404,RNA,model_prediction,True
207,CD8_CTL__SH3BGRL3,CD8_CTL,SH3BGRL3,0.3637358737197119,0.3637358737197119,RNA,model_prediction,True
208,DC__KAT2A,DC,KAT2A,-0.3635024620158832,0.3635024620158832,RNA,model_prediction,True
209,cMono__ZNF787,cMono,ZNF787,-0.3629660130266048,0.3629660130266048,RNA,model_prediction,True
210,DC__DGKD,DC,DGKD,-0.3628889261529689,0.3628889261529689,RNA,model_prediction,True
211,CD8_CTL__STOM,CD8_CTL,STOM,0.3628216185602972,0.3628216185602972,RNA,model_prediction,True
212,CD4_Naïve__SH3BGRL3,CD4_Naïve,SH3BGRL3,0.3625009028270616,0.3625009028270616,RNA,model_prediction,True
213,γδT2__FOXP4,γδT2,FOXP4,0.3624848062309266,0.3624848062309266,RNA,model_prediction,True
